tanggal_update,tanggal_update_api,kabupaten_kota,icu_tanpa_tekanan_negatif_dengan_ventilator_tersedia,icu_tanpa_tekanan_negatif_dengan_ventilator_terpakai,icu_tanpa_tekanan_negatif_tanpa_ventilator_tersedia,icu_tanpa_tekanan_negatif_tanpa_ventilator_terpakai,icu_tekanan_negatif_dengan_ventilator_tersedia,icu_tekanan_negatif_dengan_ventilator_terpakai,icu_tekanan_negatif_tanpa_ventilator_tersedia,icu_tekanan_negatif_tanpa_ventilator_terpakai,isolasi_tanpa_tekanan_negatif_tersedia,isolasi_tanpa_tekanan_negatif_terpakai,isolasi_tekanan_negatif_tersedia,isolasi_tekanan_negatif_terpakai,total_icu_covid_tersedia,total_icu_covid_terpakai,total_isolasi_covid_tersedia,total_isolasi_covid_terpakai,nicu_covid_tersedia,nicu_covid_terpakai,picu_covid_tersedia,picu_covid_terpakai,tersedia_all,terpakai_all,bor_percent,igd_covid_tersedia,igd_covid_terpakai,vk_covid_tersedia,vk_covid_terpakai,tersedia_h_k_m,terpakai_h_k_m,bor_percent_h_k_m,id
2020-11-12 00:00:00,,Kota Banjar,0,0,0,0,2,0,0,0,34,16,5,5,2,0,39,21,0,0,0,0,41,21,17.0733333333333,0,0,0,0,41,21,17.0733333333333,1011
2020-11-12 00:00:00,,Kota Bekasi,20,8,35,5,31,14,56,36,240,112,645,462,142,63,885,574,6,0,6,2,1039,639,39.0127659574468,0,0,0,0,916,588,39.7791489361702,1012
2020-11-12 00:00:00,,Kota Bogor,4,1,0,0,12,8,2,1,240,183,150,93,18,10,390,276,0,0,0,0,408,286,51.2271428571429,0,0,0,0,402,284,51.7928571428571,1013
2020-11-12 00:00:00,,Kota Cimahi,12,10,5,2,4,3,0,0,108,82,6,6,21,15,114,88,1,0,1,0,137,103,39.46,0,0,0,0,118,91,49.8942857142857,1014
2020-11-12 00:00:00,,Kota Cirebon,5,1,0,0,6,6,0,0,96,57,70,33,11,7,166,90,0,0,0,0,177,97,33.5663636363636,0,0,0,0,172,96,34.2518181818182,1015
2020-11-12 00:00:00,,Kota Depok,5,0,1,1,33,21,19,15,433,266,178,124,58,37,611,390,2,0,0,0,671,427,42.8875,0,0,0,0,644,411,44.1245833333333,1016
2020-11-12 00:00:00,,Kota Sukabumi,4,0,0,0,3,1,1,1,80,38,15,4,8,2,95,42,0,0,0,0,103,44,25.115,0,0,0,0,98,43,24.96,1017
2020-11-12 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,48,12,12,1,1,67,60,0,0,0,0,68,61,26.4033333333333,0,0,0,0,68,61,26.4033333333333,1018
2020-11-12 00:00:00,,Kuningan,0,0,6,6,2,0,0,0,52,16,39,25,8,6,91,41,0,0,0,0,99,47,14.7245454545455,0,0,0,0,93,41,7.90636363636364,1019
2020-11-12 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,11,0,0,17,14,0,0,0,0,17,14,32.286,0,0,0,0,17,14,32.286,1020
2020-11-12 00:00:00,,Pangandaran,0,0,0,0,6,6,3,3,10,10,0,0,9,9,10,10,0,0,0,0,19,19,100.0,0,0,0,0,16,16,100.0,1021
2020-11-12 00:00:00,,Purwakarta,4,1,1,0,8,8,2,1,100,71,57,52,15,10,157,123,0,0,0,0,172,133,48.8590909090909,0,0,0,0,165,131,50.6545454545455,1022
2020-11-12 00:00:00,,Subang,0,0,0,0,3,0,2,1,45,9,10,0,5,1,55,9,0,0,0,0,60,10,2.35875,0,0,0,0,58,9,2.20625,1023
2020-11-12 00:00:00,,Sukabumi,1,0,0,0,7,3,4,1,60,46,93,65,12,4,153,111,5,2,0,0,170,117,50.70125,0,0,0,0,160,114,52.67125,1024
2020-11-12 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,4,12,4,0,0,56,8,0,0,0,0,56,8,4.76333333333333,0,0,0,0,56,8,4.76333333333333,1025
2020-11-12 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,19,19,1,0,23,19,0,0,0,0,24,19,39.585,0,0,0,0,24,19,39.585,1026
2020-11-13 00:00:00,,Bandung,0,0,0,0,10,6,0,0,91,77,19,12,10,6,110,89,0,0,0,0,120,95,43.135,0,0,0,0,120,95,43.135,1027
2020-11-13 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,82,26,11,4,13,0,93,30,0,0,0,0,106,30,15.3777777777778,0,0,0,0,100,30,15.9011111111111,1028
2020-11-13 00:00:00,,Bekasi,19,5,7,0,15,9,15,11,411,172,239,114,56,25,650,286,2,1,0,0,708,312,25.6655102040816,0,0,0,0,665,295,27.3779591836735,1029
2020-11-13 00:00:00,,Bogor,9,3,7,3,35,22,8,5,450,340,314,235,59,33,764,575,7,1,0,0,830,609,49.9623333333333,0,0,0,0,799,597,50.1653333333333,1030
2020-11-13 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,8,3,2,8,0,17,10,0,0,0,0,25,10,14.286,0,0,0,0,17,10,14.286,1031
2020-11-13 00:00:00,,Cianjur,0,0,20,13,1,1,1,1,106,84,18,18,22,15,124,102,0,0,0,0,146,117,52.6,0,0,0,0,125,103,53.056,1032
2020-11-13 00:00:00,,Cirebon,8,5,5,4,6,2,6,6,143,104,100,69,25,17,243,173,2,0,0,0,270,190,50.1425,0,0,0,0,249,175,51.1025,1033
2020-11-13 00:00:00,,Garut,9,6,0,0,0,0,0,0,149,80,7,1,9,6,156,81,0,0,0,0,165,87,25.2933333333333,0,0,0,0,156,81,25.215,1034
2020-11-13 00:00:00,,Indramayu,0,0,7,0,2,1,7,6,44,27,9,4,16,7,53,31,0,0,0,0,69,38,16.8572727272727,0,0,0,0,55,32,13.9863636363636,1035
2020-11-13 00:00:00,,Karawang,1,0,2,0,17,11,5,3,208,147,275,159,25,14,483,306,2,0,2,0,512,320,44.6525,0,0,0,0,500,317,45.93625,1036
2020-11-13 00:00:00,,Kota Bandung,27,10,10,9,36,23,0,0,466,357,224,205,73,42,690,562,0,0,0,0,763,604,42.4147222222222,0,0,0,0,726,585,42.8991666666667,1037
2020-11-13 00:00:00,,Kota Banjar,0,0,0,0,2,2,0,0,34,15,5,5,2,2,39,20,0,0,0,0,41,22,17.8866666666667,0,0,0,0,41,22,17.8866666666667,1038
2020-11-13 00:00:00,,Kota Bekasi,20,8,35,5,31,14,56,36,254,122,649,455,142,63,903,577,6,0,6,2,1057,642,37.8795744680851,0,0,0,0,934,591,38.3295744680851,1039
2020-11-13 00:00:00,,Kota Bogor,4,4,0,0,12,8,2,1,248,185,150,99,18,13,398,284,0,0,0,0,416,297,48.7957142857143,0,0,0,0,410,292,48.8990476190476,1040
2020-11-13 00:00:00,,Kota Cimahi,12,10,5,2,4,3,0,0,108,80,6,6,21,15,114,86,1,0,1,0,137,101,39.1914285714286,0,0,0,0,118,89,49.5342857142857,1041
2020-11-13 00:00:00,,Kota Cirebon,5,1,0,0,6,6,0,0,96,57,70,33,11,7,166,90,0,0,0,0,177,97,33.5663636363636,0,0,0,0,172,96,34.2518181818182,1042
2020-11-13 00:00:00,,Kota Depok,5,0,1,1,33,21,19,13,441,289,170,118,58,35,611,407,2,1,0,0,671,443,43.9570833333333,0,0,0,0,644,428,45.3254166666667,1043
2020-11-13 00:00:00,,Kota Sukabumi,4,0,0,0,3,1,1,1,80,38,15,4,8,2,95,42,0,0,0,0,103,44,25.115,0,0,0,0,98,43,24.96,1044
2020-11-13 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,50,12,12,1,1,67,62,0,0,0,0,68,63,28.4866666666667,0,0,0,0,68,63,28.4866666666667,1045
2020-11-13 00:00:00,,Kuningan,0,0,6,6,2,0,0,0,52,12,39,23,8,6,91,35,0,0,0,0,99,41,15.4436363636364,0,0,0,0,93,35,15.4436363636364,1046
2020-11-13 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,13,0,0,17,16,0,0,0,0,17,16,36.286,0,0,0,0,17,16,36.286,1047
2020-11-13 00:00:00,,Pangandaran,0,0,0,0,6,6,3,3,10,10,0,0,9,9,10,10,0,0,0,0,19,19,100.0,0,0,0,0,16,16,100.0,1048
2020-11-13 00:00:00,,Purwakarta,4,2,1,0,10,8,2,1,100,73,54,51,17,11,154,124,0,0,0,0,171,135,49.1609090909091,0,0,0,0,164,132,50.8272727272727,1049
2020-11-13 00:00:00,,Subang,0,0,0,0,3,0,2,2,45,8,10,0,5,2,55,8,0,0,0,0,60,10,2.35875,0,0,0,0,58,8,1.96125,1050
2020-11-13 00:00:00,,Sukabumi,1,0,0,0,7,1,5,4,65,60,93,54,13,5,158,114,5,2,0,0,176,121,51.1425,0,0,0,0,165,115,51.8825,1051
2020-11-13 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,4,12,3,0,0,56,7,0,0,0,0,56,7,4.16666666666667,0,0,0,0,56,7,4.16666666666667,1052
2020-11-13 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,19,19,1,0,23,19,0,0,0,0,24,19,39.585,0,0,0,0,24,19,39.585,1053
2020-11-14 00:00:00,,Bandung,0,0,0,0,10,5,0,0,91,78,19,13,10,5,110,91,0,0,0,0,120,96,43.96875,0,0,0,0,120,96,43.96875,1054
2020-11-14 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,80,43,11,4,13,0,91,47,0,0,0,0,104,47,28.4655555555556,0,0,0,0,98,47,28.9888888888889,1055
2020-11-14 00:00:00,,Bekasi,19,7,7,0,13,8,16,13,426,191,241,110,55,28,667,301,2,0,0,0,724,329,28.3934693877551,0,0,0,0,680,309,29.9636734693878,1056
2020-11-14 00:00:00,,Bogor,9,3,7,3,35,22,8,5,450,339,379,261,59,33,829,600,7,1,0,0,895,634,47.911,0,0,0,0,864,622,48.022,1057
2020-11-14 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,8,3,2,8,0,17,10,0,0,0,0,25,10,14.286,0,0,0,0,17,10,14.286,1058
2020-11-14 00:00:00,,Cianjur,0,0,20,13,1,1,1,0,106,87,18,18,22,14,124,105,0,0,0,0,146,119,56.6,0,0,0,0,125,106,59.5,1059
2020-11-14 00:00:00,,Cirebon,8,5,6,5,4,2,8,8,144,110,100,69,26,20,244,179,2,1,0,0,272,200,64.0666666666667,0,0,0,0,248,181,62.955,1060
2020-11-14 00:00:00,,Garut,9,6,0,0,0,0,0,0,165,96,7,1,9,6,172,97,0,0,0,0,181,103,29.28,0,0,0,0,172,97,29.3816666666667,1061
2020-11-14 00:00:00,,Indramayu,0,0,7,0,2,1,7,6,60,31,9,4,16,7,69,35,0,0,0,0,85,42,18.2054545454545,0,0,0,0,71,36,15.3345454545455,1062
2020-11-14 00:00:00,,Karawang,1,0,2,0,17,12,5,2,330,274,185,161,25,14,515,435,5,0,2,0,547,449,53.3529166666667,0,0,0,0,532,447,55.0845833333333,1063
2020-11-14 00:00:00,,Kota Bandung,25,11,11,11,36,21,0,0,482,378,226,207,72,43,708,585,0,0,0,0,780,628,48.2577777777778,0,0,0,0,744,606,49.2208333333333,1064
2020-11-14 00:00:00,,Kota Banjar,0,0,0,0,2,2,0,0,34,19,5,5,2,2,39,24,0,0,0,0,41,26,21.1366666666667,0,0,0,0,41,26,21.1366666666667,1065
2020-11-14 00:00:00,,Kota Bekasi,17,5,35,5,32,20,56,36,257,144,653,484,140,66,910,628,6,0,6,1,1062,695,41.4982978723404,0,0,0,0,942,648,42.1114893617021,1066
2020-11-14 00:00:00,,Kota Bogor,4,4,0,0,13,10,3,2,250,191,148,106,20,16,398,297,0,0,0,0,418,313,52.7666666666667,0,0,0,0,411,307,52.9357142857143,1067
2020-11-14 00:00:00,,Kota Cimahi,12,10,5,2,4,3,0,0,110,81,6,6,21,15,116,87,1,0,1,0,139,102,41.3785714285714,0,0,0,0,120,90,49.3114285714286,1068
2020-11-14 00:00:00,,Kota Cirebon,5,3,0,0,6,6,0,0,96,62,70,33,11,9,166,95,0,0,0,0,177,104,43.4254545454545,0,0,0,0,172,101,43.8772727272727,1069
2020-11-14 00:00:00,,Kota Depok,5,0,1,1,33,19,19,13,441,311,170,128,58,33,611,439,2,1,0,0,671,473,46.4283333333333,0,0,0,0,644,458,47.9183333333333,1070
2020-11-14 00:00:00,,Kota Sukabumi,4,0,0,0,3,3,1,1,80,47,15,7,8,4,95,54,0,0,0,0,103,58,29.3983333333333,0,0,0,0,98,57,29.3533333333333,1071
2020-11-14 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,45,12,12,1,1,67,57,0,0,0,0,68,58,27.6358333333333,0,0,0,0,68,58,27.6358333333333,1072
2020-11-14 00:00:00,,Kuningan,0,0,6,6,2,0,0,0,52,12,39,24,8,6,91,36,0,0,0,0,99,42,15.5809090909091,0,0,0,0,93,36,15.5809090909091,1073
2020-11-14 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,13,0,0,17,16,0,0,0,0,17,16,36.286,0,0,0,0,17,16,36.286,1074
2020-11-14 00:00:00,,Pangandaran,0,0,0,0,6,5,4,4,0,0,10,10,10,9,10,10,0,0,0,0,20,19,95.0,0,0,0,0,16,15,93.75,1075
2020-11-14 00:00:00,,Purwakarta,4,2,1,0,10,10,2,1,100,96,54,49,17,13,154,145,0,0,0,0,171,158,55.2790909090909,0,0,0,0,164,155,57.0427272727273,1076
2020-11-14 00:00:00,,Subang,0,0,0,0,3,0,2,3,45,6,10,0,5,3,55,6,0,0,0,0,60,9,2.1225,0,0,0,0,58,6,1.47,1077
2020-11-14 00:00:00,,Sukabumi,1,0,0,0,7,3,3,2,67,60,95,58,11,5,162,118,5,0,0,0,178,123,52.4175,0,0,0,0,169,121,53.5075,1078
2020-11-14 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,6,12,3,0,0,56,9,0,0,0,0,56,9,5.35666666666667,0,0,0,0,56,9,5.35666666666667,1079
2020-11-14 00:00:00,,Tasikmalaya,0,0,0,0,1,1,0,0,4,0,19,19,1,1,23,19,0,0,0,0,24,20,41.665,0,0,0,0,24,20,41.665,1080
2020-11-15 00:00:00,,Bandung,0,0,0,0,10,6,0,0,91,78,19,13,10,6,110,91,0,0,0,0,120,97,44.17375,0,0,0,0,120,97,44.17375,1081
2020-11-15 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,80,39,11,4,13,0,91,43,0,0,0,0,104,43,26.3488888888889,0,0,0,0,98,43,26.8722222222222,1082
2020-11-15 00:00:00,,Bekasi,19,5,7,0,13,8,17,13,426,197,241,131,56,26,667,328,2,0,0,0,725,354,29.5197959183674,0,0,0,0,680,336,31.2855102040816,1083
2020-11-15 00:00:00,,Bogor,9,3,7,3,35,23,8,5,450,333,379,258,59,34,829,591,7,1,0,0,895,626,47.4246666666667,0,0,0,0,864,614,47.5303333333333,1084
2020-11-15 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,8,3,2,8,0,17,10,0,0,0,0,25,10,14.286,0,0,0,0,17,10,14.286,1085
2020-11-15 00:00:00,,Cianjur,0,0,20,12,1,1,1,0,106,86,18,18,22,13,124,104,0,0,0,0,146,117,56.2,0,0,0,0,125,105,59.25,1086
2020-11-15 00:00:00,,Cirebon,8,5,6,5,4,2,8,8,153,124,100,74,26,20,253,198,3,3,0,0,282,221,63.0208333333333,0,0,0,0,257,200,62.4,1087
2020-11-15 00:00:00,,Garut,9,6,0,0,0,0,0,0,165,96,7,1,9,6,172,97,0,0,0,0,181,103,29.28,0,0,0,0,172,97,29.3816666666667,1088
2020-11-15 00:00:00,,Indramayu,0,0,7,0,2,1,7,6,60,31,9,4,16,7,69,35,0,0,0,0,85,42,18.2054545454545,0,0,0,0,71,36,15.3345454545455,1089
2020-11-15 00:00:00,,Karawang,1,0,2,0,17,12,5,2,324,271,185,160,25,14,509,431,5,0,2,0,541,445,54.5533333333333,0,0,0,0,526,443,56.3,1090
2020-11-15 00:00:00,,Kota Bandung,26,11,10,9,36,21,0,0,485,385,226,206,72,41,711,591,0,0,0,0,783,632,47.8436111111111,0,0,0,0,747,612,49.0991666666667,1091
2020-11-15 00:00:00,,Kota Banjar,0,0,0,0,2,2,0,0,34,15,5,5,2,2,39,20,0,0,0,0,41,22,17.8866666666667,0,0,0,0,41,22,17.8866666666667,1092
2020-11-15 00:00:00,,Kota Bekasi,17,5,35,5,32,21,56,36,257,143,653,482,140,67,910,625,6,0,6,1,1062,693,41.0114893617021,0,0,0,0,942,646,41.5936170212766,1093
2020-11-15 00:00:00,,Kota Bogor,4,4,0,0,13,10,3,2,250,202,148,105,20,16,398,307,0,0,0,0,418,323,52.2261904761905,0,0,0,0,411,317,52.4490476190476,1094
2020-11-15 00:00:00,,Kota Cimahi,12,9,5,2,4,3,0,0,110,80,6,6,21,14,116,86,1,0,1,0,139,100,38.8042857142857,0,0,0,0,120,89,45.74,1095
2020-11-15 00:00:00,,Kota Cirebon,5,3,0,0,6,6,0,0,96,62,70,33,11,9,166,95,0,0,0,0,177,104,43.4254545454545,0,0,0,0,172,101,43.8772727272727,1096
2020-11-15 00:00:00,,Kota Depok,5,0,1,0,33,20,19,12,441,309,170,139,58,32,611,448,2,0,0,0,671,480,47.0154166666667,0,0,0,0,644,468,48.7145833333333,1097
2020-11-15 00:00:00,,Kota Sukabumi,4,0,0,0,3,3,1,1,80,47,15,7,8,4,95,54,0,0,0,0,103,58,29.3983333333333,0,0,0,0,98,57,29.3533333333333,1098
2020-11-15 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,45,12,12,1,1,67,57,0,0,0,0,68,58,27.6358333333333,0,0,0,0,68,58,27.6358333333333,1099
2020-11-15 00:00:00,,Kuningan,0,0,6,6,2,0,0,0,52,12,39,24,8,6,91,36,0,0,0,0,99,42,15.5809090909091,0,0,0,0,93,36,15.5809090909091,1100
2020-11-15 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,13,0,0,17,16,0,0,0,0,17,16,36.286,0,0,0,0,17,16,36.286,1101
2020-11-15 00:00:00,,Pangandaran,0,0,0,0,6,6,4,4,0,0,10,10,10,10,10,10,0,0,0,0,20,20,100.0,0,0,0,0,16,16,100.0,1102
2020-11-15 00:00:00,,Purwakarta,4,2,1,0,10,10,2,1,100,99,54,50,17,13,154,149,0,0,0,0,171,162,56.5072727272727,0,0,0,0,164,159,58.2890909090909,1103
2020-11-15 00:00:00,,Subang,0,0,0,0,3,0,2,3,45,6,10,0,5,3,55,6,0,0,0,0,60,9,2.1225,0,0,0,0,58,6,1.47,1104
2020-11-15 00:00:00,,Sukabumi,1,0,0,0,7,2,4,4,64,59,93,64,12,6,157,123,5,1,0,0,174,130,59.5225,0,0,0,0,164,125,59.9825,1105
2020-11-15 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,5,12,2,0,0,56,7,0,0,0,0,56,7,4.16666666666667,0,0,0,0,56,7,4.16666666666667,1106
2020-11-15 00:00:00,,Tasikmalaya,0,0,0,0,1,1,0,0,4,2,19,19,1,1,23,21,0,0,0,0,24,22,45.835,0,0,0,0,24,22,45.835,1107
2020-11-16 00:00:00,,Bandung,0,0,0,0,10,7,0,0,136,107,19,13,10,7,155,120,0,0,0,0,165,127,43.44125,0,0,0,0,165,127,43.44125,1108
2020-11-16 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,80,41,11,5,13,0,91,46,0,0,0,0,104,46,29.92,0,0,0,0,98,46,30.4433333333333,1109
2020-11-16 00:00:00,,Bekasi,19,5,7,0,13,8,16,12,431,205,241,138,55,25,672,343,2,0,0,0,729,368,30.1208163265306,0,0,0,0,685,351,31.9381632653061,1110
2020-11-16 00:00:00,,Bogor,9,4,7,3,38,22,8,5,450,333,381,276,62,34,831,609,7,1,0,0,900,644,49.1056666666667,0,0,0,0,869,631,49.0613333333333,1111
2020-11-16 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,8,3,2,8,0,17,10,0,0,0,0,25,10,14.286,0,0,0,0,17,10,14.286,1112
2020-11-16 00:00:00,,Cianjur,0,0,20,12,1,1,1,0,106,86,18,17,22,13,124,103,0,0,0,0,146,116,55.43,0,0,0,0,125,104,58.48,1113
2020-11-16 00:00:00,,Cirebon,5,4,7,6,4,1,8,7,154,124,103,75,24,18,257,199,4,4,0,0,285,221,60.5391666666667,0,0,0,0,261,200,60.1275,1114
2020-11-16 00:00:00,,Garut,9,6,0,0,0,0,0,0,165,96,7,1,9,6,172,97,0,0,0,0,181,103,29.28,0,0,0,0,172,97,29.3816666666667,1115
2020-11-16 00:00:00,,Indramayu,0,0,7,0,2,1,7,6,62,39,9,4,16,7,71,43,0,0,0,0,87,50,22.2518181818182,0,0,0,0,73,44,19.3809090909091,1116
2020-11-16 00:00:00,,Karawang,1,0,2,0,17,11,5,3,329,277,185,155,25,14,514,432,5,0,2,0,546,446,52.5445833333333,0,0,0,0,531,443,54.2091666666667,1117
2020-11-16 00:00:00,,Kota Bandung,26,13,10,9,36,23,0,0,488,395,226,207,72,45,714,602,0,0,0,0,786,647,48.0594444444444,0,0,0,0,750,625,49.1741666666667,1118
2020-11-16 00:00:00,,Kota Banjar,0,0,0,0,2,2,0,0,34,17,5,5,2,2,39,22,0,0,0,0,41,24,19.5133333333333,0,0,0,0,41,24,19.5133333333333,1119
2020-11-16 00:00:00,,Kota Bekasi,17,5,35,4,32,25,56,37,257,138,653,508,140,71,910,646,6,0,6,1,1062,718,42.3012765957447,0,0,0,0,942,671,42.9346808510638,1120
2020-11-16 00:00:00,,Kota Bogor,4,4,0,0,13,8,5,4,262,203,148,114,22,16,410,317,0,0,0,0,432,333,52.8614285714286,0,0,0,0,423,325,52.9280952380952,1121
2020-11-16 00:00:00,,Kota Cimahi,12,10,5,2,4,2,0,0,110,80,6,6,21,14,116,86,1,0,1,0,139,100,38.8042857142857,0,0,0,0,120,88,45.5171428571429,1122
2020-11-16 00:00:00,,Kota Cirebon,5,3,0,0,6,6,0,0,96,63,70,38,11,9,166,101,0,0,0,0,177,110,44.1509090909091,0,0,0,0,172,107,44.6081818181818,1123
2020-11-16 00:00:00,,Kota Depok,5,3,1,0,33,21,19,12,444,327,172,140,58,36,616,467,2,0,0,0,676,503,50.0770833333333,0,0,0,0,649,488,50.0204166666667,1124
2020-11-16 00:00:00,,Kota Sukabumi,4,0,0,0,3,3,1,1,80,47,15,7,8,4,95,54,0,0,0,0,103,58,29.3983333333333,0,0,0,0,98,57,29.3533333333333,1125
2020-11-16 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,54,12,12,1,1,67,66,0,0,0,0,68,67,29.1666666666667,0,0,0,0,68,67,29.1666666666667,1126
2020-11-16 00:00:00,,Kuningan,0,0,6,3,2,0,0,0,52,16,39,19,8,3,91,35,0,0,0,0,99,38,12.1654545454545,0,0,0,0,93,35,12.1654545454545,1127
2020-11-16 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,12,8,14,15,0,0,26,23,0,0,0,0,26,23,37.0,0,0,0,0,26,23,37.0,1128
2020-11-16 00:00:00,,Pangandaran,0,0,0,0,6,4,3,3,0,0,10,10,9,7,10,10,0,0,0,0,19,17,89.47,0,0,0,0,16,14,87.5,1129
2020-11-16 00:00:00,,Purwakarta,4,2,3,0,10,10,0,0,108,88,28,24,17,12,136,112,0,0,0,0,153,124,48.4681818181818,0,0,0,0,146,122,50.0872727272727,1130
2020-11-16 00:00:00,,Subang,0,0,0,0,3,0,2,2,45,11,10,0,5,2,55,11,0,0,0,0,60,13,3.06625,0,0,0,0,58,11,2.69625,1131
2020-11-16 00:00:00,,Sukabumi,1,0,0,0,7,2,4,2,64,54,93,63,12,4,157,117,5,2,0,0,174,123,56.3375,0,0,0,0,164,119,57.64,1132
2020-11-16 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,2,12,2,0,0,56,4,0,0,0,0,56,4,2.38,0,0,0,0,56,4,2.38,1133
2020-11-16 00:00:00,,Tasikmalaya,0,0,0,0,1,1,0,0,4,1,21,21,1,1,25,22,0,0,0,0,26,23,44.23,0,0,0,0,26,23,44.23,1134
2020-11-17 00:00:00,,Bandung,0,0,0,0,10,6,0,0,139,115,19,13,10,6,158,128,0,0,0,0,168,134,43.2425,0,0,0,0,168,134,43.2425,1135
2020-11-17 00:00:00,,Bandung Barat,3,3,0,0,7,0,0,0,66,43,11,5,10,3,77,48,0,0,0,0,87,51,35.04,0,0,0,0,84,48,34.1577777777778,1136
2020-11-17 00:00:00,,Bekasi,19,5,7,0,12,7,18,14,428,215,205,120,56,26,633,335,2,0,0,0,691,361,31.740612244898,0,0,0,0,645,342,32.6814285714286,1137
2020-11-17 00:00:00,,Bogor,9,4,6,3,38,22,8,5,454,336,381,285,61,34,835,621,7,1,0,0,903,656,49.368,0,0,0,0,873,643,49.2596666666667,1138
2020-11-17 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,12,3,2,8,0,17,14,0,0,0,0,25,14,20.0,0,0,0,0,17,14,20.0,1139
2020-11-17 00:00:00,,Cianjur,0,0,20,9,1,1,1,0,121,98,18,17,22,10,139,115,0,0,0,0,161,125,54.882,0,0,0,0,140,116,58.282,1140
2020-11-17 00:00:00,,Cirebon,5,4,5,4,4,2,8,8,164,124,114,86,22,18,278,210,2,0,0,0,302,228,63.7833333333333,0,0,0,0,282,212,64.3691666666667,1141
2020-11-17 00:00:00,,Garut,9,6,0,0,0,0,0,0,165,96,7,1,9,6,172,97,0,0,0,0,181,103,29.28,0,0,0,0,172,97,29.3816666666667,1142
2020-11-17 00:00:00,,Indramayu,0,0,7,0,2,1,7,6,62,38,9,4,16,7,71,42,0,0,0,0,87,49,21.6027272727273,0,0,0,0,73,43,18.7318181818182,1143
2020-11-17 00:00:00,,Karawang,1,0,2,0,17,11,6,4,327,276,185,157,26,15,512,433,5,0,2,0,545,448,52.86125,0,0,0,0,529,444,54.5154166666667,1144
2020-11-17 00:00:00,,Kota Bandung,16,10,10,8,35,21,0,0,486,397,225,215,61,39,711,612,0,0,0,0,772,651,50.3113888888889,0,0,0,0,746,633,51.1197222222222,1145
2020-11-17 00:00:00,,Kota Banjar,0,0,0,0,2,2,0,0,34,17,5,5,2,2,39,22,0,0,0,0,41,24,19.5133333333333,0,0,0,0,41,24,19.5133333333333,1146
2020-11-17 00:00:00,,Kota Bekasi,17,5,35,5,32,28,57,39,257,157,680,551,141,77,937,708,6,1,6,3,1090,789,44.5134042553192,0,0,0,0,969,736,45.0904255319149,1147
2020-11-17 00:00:00,,Kota Bogor,4,4,0,0,13,9,5,3,266,216,151,112,22,16,417,328,0,0,0,0,439,344,53.4433333333333,0,0,0,0,430,337,53.5590476190476,1148
2020-11-17 00:00:00,,Kota Cimahi,12,10,5,2,6,3,0,0,94,74,10,10,23,15,104,84,1,0,1,0,129,99,41.8657142857143,0,0,0,0,110,87,48.4871428571429,1149
2020-11-17 00:00:00,,Kota Cirebon,5,1,0,0,6,5,0,0,96,65,70,60,11,6,166,125,0,0,0,0,177,131,46.6636363636364,0,0,0,0,172,130,47.3881818181818,1150
2020-11-17 00:00:00,,Kota Depok,5,3,1,0,34,20,19,12,448,330,170,150,59,35,618,480,2,0,0,0,679,515,50.0804166666667,0,0,0,0,652,500,50.01625,1151
2020-11-17 00:00:00,,Kota Sukabumi,4,0,0,0,3,2,1,0,80,53,15,7,8,2,95,60,0,0,0,0,103,62,30.7866666666667,0,0,0,0,98,62,31.1266666666667,1152
2020-11-17 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,54,12,12,1,1,67,66,0,0,0,0,68,67,29.1666666666667,0,0,0,0,68,67,29.1666666666667,1153
2020-11-17 00:00:00,,Kuningan,0,0,6,6,2,0,0,0,52,17,39,26,8,6,91,43,0,0,0,0,99,49,17.6745454545455,0,0,0,0,93,43,17.6745454545455,1154
